,season,round,constructor,constructor_points,constructor_wins,constructor_standings_pos
4685,2006,12,honda,32.0,0.0,4.0
4686,2006,12,toyota,21.0,0.0,5.0
4687,2006,12,bmw_sauber,20.0,0.0,6.0
4688,2006,12,red_bull,11.0,0.0,7.0
4689,2006,12,williams,10.0,0.0,8.0
4690,2006,12,toro_rosso,1.0,0.0,9.0
4691,2006,12,mf1,0.0,0.0,10.0
4692,2006,12,super_aguri,0.0,0.0,11.0
4693,2006,13,renault,149.0,7.0,1.0
4694,2006,13,ferrari,139.0,5.0,2.0
4695,2006,13,mclaren,77.0,0.0,3.0
4696,2006,13,honda,37.0,0.0,4.0
4697,2006,13,toyota,23.0,0.0,5.0
4698,2006,13,bmw_sauber,20.0,0.0,6.0
4699,2006,13,red_bull,12.0,0.0,7.0
4700,2006,13,williams,10.0,0.0,8.0
4701,2006,13,toro_rosso,1.0,0.0,9.0
4702,2006,13,mf1,0.0,0.0,10.0
4703,2006,13,super_aguri,0.0,0.0,11.0
4704,2006,14,renault,149.0,7.0,1.0
4705,2006,14,ferrari,142.0,5.0,2.0
4706,2006,14,mclaren,85.0,0.0,3.0
4707,2006,14,honda,52.0,1.0,4.0
4708,2006,14,toyota,26.0,0.0,5.0
4709,2006,14,bmw_sauber,26.0,0.0,6.0
4710,2006,14,red_bull,16.0,0.0,7.0
4711,2006,14,williams,10.0,0.0,8.0
4712,2006,14,toro_rosso,1.0,0.0,9.0
4713,2006,14,mf1,0.0,0.0,10.0
4714,2006,14,super_aguri,0.0,0.0,11.0
4715,2006,15,ferrari,158.0,6.0,2.0
4716,2006,15,renault,160.0,7.0,1.0
4717,2006,15,mclaren,89.0,0.0,3.0
4718,2006,15,honda,58.0,1.0,4.0
4719,2006,15,bmw_sauber,26.0,0.0,6.0
4720,2006,15,toyota,28.0,0.0,5.0
4721,2006,15,red_bull,16.0,0.0,7.0
4722,2006,15,williams,10.0,0.0,8.0
4723,2006,15,toro_rosso,1.0,0.0,9.0
4724,2006,15,mf1,0.0,0.0,10.0
4725,2006,15,super_aguri,0.0,0.0,11.0
4726,2006,15,spyker_mf1,0.0,0.0,0.0
4727,2006,16,renault,165.0,7.0,2.0
4728,2006,16,ferrari,168.0,7.0,1.0
4729,2006,16,mclaren,97.0,0.0,3.0
4730,2006,16,honda,65.0,1.0,4.0
4731,2006,16,bmw_sauber,33.0,0.0,5.0
4732,2006,16,toyota,30.0,0.0,6.0
4733,2006,16,red_bull,16.0,0.0,7.0
4734,2006,16,williams,10.0,0.0,8.0
4735,2006,16,toro_rosso,1.0,0.0,9.0
4736,2006,16,mf1,0.0,0.0,10.0
4737,2006,16,super_aguri,0.0,0.0,11.0
4738,2006,16,spyker_mf1,0.0,0.0,12.0
4739,2006,17,renault,179.0,7.0,1.0
4740,2006,17,ferrari,178.0,8.0,2.0
4741,2006,17,mclaren,101.0,0.0,3.0
4742,2006,17,honda,73.0,1.0,4.0
4743,2006,17,bmw_sauber,35.0,0.0,5.0
4744,2006,17,toyota,30.0,0.0,6.0
4745,2006,17,red_bull,16.0,0.0,7.0
4746,2006,17,williams,11.0,0.0,8.0
4747,2006,17,toro_rosso,1.0,0.0,9.0
4748,2006,17,mf1,0.0,0.0,10.0
4749,2006,17,super_aguri,0.0,0.0,11.0
4750,2006,17,spyker_mf1,0.0,0.0,12.0
4751,2006,18,renault,195.0,8.0,1.0
4752,2006,18,ferrari,186.0,8.0,2.0
4753,2006,18,mclaren,105.0,0.0,3.0
4754,2006,18,honda,78.0,1.0,4.0
4755,2006,18,bmw_sauber,36.0,0.0,5.0
4756,2006,18,toyota,35.0,0.0,6.0
4757,2006,18,red_bull,16.0,0.0,7.0
4758,2006,18,williams,11.0,0.0,8.0
4759,2006,18,toro_rosso,1.0,0.0,9.0
4760,2006,18,mf1,0.0,0.0,10.0
4761,2006,18,super_aguri,0.0,0.0,11.0
4762,2006,18,spyker_mf1,0.0,0.0,12.0
4763,2007,1,ferrari,0.0,0.0,0.0
4764,2007,1,bmw_sauber,0.0,0.0,0.0
4765,2007,1,renault,0.0,0.0,0.0
4766,2007,1,williams,0.0,0.0,0.0
4767,2007,1,toyota,0.0,0.0,0.0
4768,2007,1,honda,0.0,0.0,0.0
4769,2007,1,super_aguri,0.0,0.0,0.0
4770,2007,1,red_bull,0.0,0.0,0.0
4771,2007,1,toro_rosso,0.0,0.0,0.0
4772,2007,1,spyker,0.0,0.0,0.0
4773,2007,1,mclaren,0.0,0.0,0.0
4774,2007,2,ferrari,13.0,1.0,1.0
4775,2007,2,bmw_sauber,5.0,0.0,2.0
4776,2007,2,renault,4.0,0.0,3.0
4777,2007,2,toyota,1.0,0.0,5.0
4778,2007,2,williams,2.0,0.0,4.0
4779,2007,2,red_bull,0.0,0.0,8.0
4780,2007,2,honda,0.0,0.0,6.0
4781,2007,2,super_aguri,0.0,0.0,7.0
4782,2007,2,toro_rosso,0.0,0.0,9.0
4783,2007,2,spyker,0.0,0.0,10.0
4784,2007,2,mclaren,14.0,0.0,11.0
4785,2007,3,ferrari,23.0,1.0,1.0
4786,2007,3,bmw_sauber,10.0,0.0,2.0
4787,2007,3,renault,8.0,0.0,3.0
4788,2007,3,toyota,3.0,0.0,4.0
4789,2007,3,williams,2.0,0.0,5.0
4790,2007,3,red_bull,0.0,0.0,6.0
4791,2007,3,honda,0.0,0.0,7.0
4792,2007,3,super_aguri,0.0,0.0,8.0
4793,2007,3,toro_rosso,0.0,0.0,9.0
4794,2007,3,spyker,0.0,0.0,10.0
4795,2007,3,mclaren,32.0,1.0,11.0
4796,2007,4,ferrari,39.0,2.0,1.0
4797,2007,4,bmw_sauber,18.0,0.0,2.0
4798,2007,4,renault,9.0,0.0,3.0
4799,2007,4,williams,2.0,0.0,5.0
4800,2007,4,toyota,5.0,0.0,4.0
4801,2007,4,red_bull,0.0,0.0,6.0
4802,2007,4,super_aguri,0.0,0.0,8.0
4803,2007,4,honda,0.0,0.0,7.0
4804,2007,4,spyker,0.0,0.0,10.0
4805,2007,4,toro_rosso,0.0,0.0,9.0
4806,2007,4,mclaren,44.0,1.0,11.0
4807,2007,5,ferrari,49.0,3.0,1.0
4808,2007,5,bmw_sauber,23.0,0.0,2.0
4809,2007,5,renault,11.0,0.0,3.0
4810,2007,5,williams,5.0,0.0,4.0
4811,2007,5,toyota,5.0,0.0,5.0
4812,2007,5,red_bull,4.0,0.0,6.0
4813,2007,5,super_aguri,1.0,0.0,7.0
4814,2007,5,toro_rosso,0.0,0.0,10.0
4815,2007,5,honda,0.0,0.0,8.0
4816,2007,5,spyker,0.0,0.0,9.0
4817,2007,5,mclaren,58.0,1.0,11.0
4818,2007,6,ferrari,56.0,3.0,1.0
4819,2007,6,bmw_sauber,30.0,0.0,2.0
4820,2007,6,renault,16.0,0.0,3.0
4821,2007,6,williams,7.0,0.0,4.0
4822,2007,6,toyota,5.0,0.0,5.0
4823,2007,6,red_bull,4.0,0.0,6.0
4824,2007,6,super_aguri,1.0,0.0,7.0
4825,2007,6,toro_rosso,0.0,0.0,8.0
4826,2007,6,honda,0.0,0.0,9.0
4827,2007,6,spyker,0.0,0.0,10.0
4828,2007,6,mclaren,76.0,2.0,11.0
4829,2007,7,ferrari,60.0,3.0,1.0
4830,2007,7,bmw_sauber,38.0,0.0,2.0
4831,2007,7,renault,21.0,0.0,3.0
4832,2007,7,williams,13.0,0.0,4.0
4833,2007,7,toyota,6.0,0.0,5.0
4834,2007,7,red_bull,4.0,0.0,6.0
4835,2007,7,super_aguri,4.0,0.0,7.0
4836,2007,7,toro_rosso,0.0,0.0,8.0
4837,2007,7,honda,0.0,0.0,9.0
4838,2007,7,spyker,0.0,0.0,10.0
4839,2007,7,mclaren,88.0,3.0,11.0
4840,2007,8,ferrari,71.0,3.0,1.0
4841,2007,8,bmw_sauber,39.0,0.0,2.0
4842,2007,8,renault,25.0,0.0,3.0
4843,2007,8,williams,13.0,0.0,4.0
4844,2007,8,toyota,9.0,0.0,5.0
4845,2007,8,red_bull,6.0,0.0,6.0
4846,2007,8,super_aguri,4.0,0.0,7.0
4847,2007,8,honda,0.0,0.0,9.0
4848,2007,8,toro_rosso,0.0,0.0,8.0
4849,2007,8,spyker,0.0,0.0,10.0
4850,2007,8,mclaren,106.0,4.0,11.0
4851,2007,9,ferrari,89.0,4.0,1.0
4852,2007,9,bmw_sauber,48.0,0.0,2.0
4853,2007,9,renault,28.0,0.0,3.0
4854,2007,9,williams,13.0,0.0,4.0
4855,2007,9,toyota,9.0,0.0,5.0
4856,2007,9,red_bull,6.0,0.0,6.0
4857,2007,9,super_aguri,4.0,0.0,7.0
4858,2007,9,honda,1.0,0.0,8.0
4859,2007,9,toro_rosso,0.0,0.0,9.0
4860,2007,9,spyker,0.0,0.0,10.0
4861,2007,9,mclaren,114.0,4.0,11.0
4862,2007,10,ferrari,103.0,5.0,1.0
4863,2007,10,bmw_sauber,56.0,0.0,2.0
4864,2007,10,renault,31.0,0.0,3.0
4865,2007,10,williams,13.0,0.0,4.0
4866,2007,10,red_bull,6.0,0.0,6.0
4867,2007,10,toyota,9.0,0.0,5.0
4868,2007,10,super_aguri,4.0,0.0,7.0
4869,2007,10,honda,1.0,0.0,8.0
4870,2007,10,toro_rosso,0.0,0.0,9.0
4871,2007,10,spyker,0.0,0.0,10.0
4872,2007,10,mclaren,128.0,5.0,11.0
4873,2007,11,ferrari,111.0,5.0,1.0
4874,2007,11,bmw_sauber,61.0,0.0,2.0
4875,2007,11,renault,32.0,0.0,3.0
4876,2007,11,williams,18.0,0.0,4.0
4877,2007,11,red_bull,16.0,0.0,5.0
4878,2007,11,toyota,9.0,0.0,6.0
4879,2007,11,super_aguri,4.0,0.0,7.0
4880,2007,11,honda,1.0,0.0,8.0
4881,2007,11,toro_rosso,0.0,0.0,9.0
4882,2007,11,spyker,0.0,0.0,10.0
4883,2007,11,mclaren,138.0,5.0,11.0
4884,2007,12,ferrari,119.0,5.0,1.0
4885,2007,12,bmw_sauber,71.0,0.0,2.0
4886,2007,12,renault,33.0,0.0,3.0
4887,2007,12,williams,20.0,0.0,4.0
4888,2007,12,red_bull,16.0,0.0,5.0
4889,2007,12,toyota,12.0,0.0,6.0
4890,2007,12,super_aguri,4.0,0.0,7.0
4891,2007,12,honda,1.0,0.0,8.0
4892,2007,12,toro_rosso,0.0,0.0,9.0
4893,2007,12,spyker,0.0,0.0,10.0
4894,2007,12,mclaren,138.0,6.0,11.0
4895,2007,13,ferrari,137.0,6.0,1.0
4896,2007,13,bmw_sauber,77.0,0.0,2.0
4897,2007,13,renault,36.0,0.0,3.0
4898,2007,13,williams,22.0,0.0,4.0
4899,2007,13,red_bull,16.0,0.0,5.0
4900,2007,13,toyota,12.0,0.0,6.0
4901,2007,13,super_aguri,4.0,0.0,7.0
4902,2007,13,honda,1.0,0.0,8.0
4903,2007,13,toro_rosso,0.0,0.0,9.0
4904,2007,13,spyker,0.0,0.0,10.0
4905,2007,13,mclaren,148.0,6.0,11.0
4906,2007,14,ferrari,143.0,6.0,1.0
4907,2007,14,bmw_sauber,86.0,0.0,2.0
4908,2007,14,renault,38.0,0.0,3.0
4909,2007,14,williams,25.0,0.0,4.0
4910,2007,14,red_bull,16.0,0.0,5.0
4911,2007,14,toyota,12.0,0.0,6.0
4912,2007,14,super_aguri,4.0,0.0,7.0
4913,2007,14,honda,2.0,0.0,8.0
4914,2007,14,toro_rosso,0.0,0.0,9.0
4915,2007,14,spyker,0.0,0.0,10.0
4916,2007,14,mclaren,166.0,7.0,11.0
4917,2007,15,ferrari,161.0,7.0,1.0
4918,2007,15,bmw_sauber,90.0,0.0,2.0
4919,2007,15,renault,39.0,0.0,3.0
4920,2007,15,williams,28.0,0.0,4.0
4921,2007,15,red_bull,18.0,0.0,5.0
4922,2007,15,toyota,12.0,0.0,6.0
4923,2007,15,super_aguri,4.0,0.0,7.0
4924,2007,15,honda,2.0,0.0,8.0
4925,2007,15,spyker,0.0,0.0,10.0
4926,2007,15,toro_rosso,0.0,0.0,9.0
4927,2007,15,mclaren,192.0,7.0,11.0
4928,2007,16,ferrari,170.0,7.0,1.0
4929,2007,16,bmw_sauber,92.0,0.0,2.0
4930,2007,16,renault,51.0,0.0,3.0
4931,2007,16,williams,28.0,0.0,4.0
4932,2007,16,red_bull,23.0,0.0,5.0
4933,2007,16,toyota,12.0,0.0,6.0
4934,2007,16,toro_rosso,0.0,0.0,10.0
4935,2007,16,honda,2.0,0.0,8.0
4936,2007,16,super_aguri,4.0,0.0,7.0
4937,2007,16,spyker,1.0,0.0,9.0
4938,2007,16,mclaren,202.0,8.0,11.0
4939,2007,17,ferrari,186.0,8.0,1.0
4940,2007,17,bmw_sauber,94.0,0.0,2.0
4941,2007,17,renault,51.0,0.0,3.0
4942,2007,17,williams,28.0,0.0,4.0
4943,2007,17,red_bull,24.0,0.0,5.0
4944,2007,17,toyota,12.0,0.0,6.0
4945,2007,17,toro_rosso,8.0,0.0,7.0
4946,2007,17,honda,6.0,0.0,8.0
4947,2007,17,super_aguri,4.0,0.0,9.0
4948,2007,17,spyker,1.0,0.0,10.0
4949,2007,17,mclaren,210.0,8.0,11.0
4950,2008,1,mclaren,0.0,0.0,0.0
4951,2008,1,williams,0.0,0.0,0.0
4952,2008,1,bmw_sauber,0.0,0.0,0.0
4953,2008,1,renault,0.0,0.0,0.0
4954,2008,1,toro_rosso,0.0,0.0,0.0
4955,2008,1,ferrari,0.0,0.0,0.0
4956,2008,2,mclaren,14.0,1.0,1.0
4957,2008,2,bmw_sauber,8.0,0.0,3.0
4958,2008,2,ferrari,1.0,0.0,6.0
4959,2008,2,williams,9.0,0.0,2.0
4960,2008,2,renault,5.0,0.0,4.0
4961,2008,2,toyota,0.0,0.0,0.0
4962,2008,2,red_bull,0.0,0.0,0.0
4963,2008,2,toro_rosso,2.0,0.0,5.0
4964,2008,2,honda,0.0,0.0,0.0
4965,2008,2,force_india,0.0,0.0,0.0
4966,2008,2,super_aguri,0.0,0.0,0.0
4967,2008,3,bmw_sauber,19.0,0.0,2.0
4968,2008,3,ferrari,11.0,1.0,3.0
4969,2008,3,mclaren,24.0,1.0,1.0
4970,2008,3,williams,9.0,0.0,4.0
4971,2008,3,toyota,5.0,0.0,6.0
4972,2008,3,renault,6.0,0.0,5.0
4973,2008,3,red_bull,2.0,0.0,7.0
4974,2008,3,toro_rosso,2.0,0.0,8.0
4975,2008,3,honda,0.0,0.0,9.0
4976,2008,3,force_india,0.0,0.0,10.0
4977,2008,3,super_aguri,0.0,0.0,11.0
4978,2008,4,ferrari,29.0,2.0,2.0
4979,2008,4,bmw_sauber,30.0,0.0,1.0
4980,2008,4,mclaren,28.0,1.0,3.0
4981,2008,4,williams,10.0,0.0,4.0
4982,2008,4,toyota,8.0,0.0,5.0
4983,2008,4,red_bull,4.0,0.0,7.0
4984,2008,4,renault,6.0,0.0,6.0
4985,2008,4,honda,0.0,0.0,9.0
4986,2008,4,toro_rosso,2.0,0.0,8.0
4987,2008,4,force_india,0.0,0.0,10.0
4988,2008,4,super_aguri,0.0,0.0,11.0
4989,2008,5,ferrari,47.0,3.0,1.0
4990,2008,5,bmw_sauber,35.0,0.0,2.0
4991,2008,5,mclaren,34.0,1.0,3.0
4992,2008,5,williams,12.0,0.0,4.0
4993,2008,5,red_bull,8.0,0.0,6.0
4994,2008,5,toyota,9.0,0.0,5.0
4995,2008,5,renault,6.0,0.0,7.0
4996,2008,5,honda,3.0,0.0,8.0
4997,2008,5,toro_rosso,2.0,0.0,9.0
4998,2008,5,force_india,0.0,0.0,10.0
4999,2008,5,super_aguri,0.0,0.0,11.0
5000,2008,6,ferrari,63.0,4.0,1.0
5001,2008,6,mclaren,42.0,1.0,3.0
5002,2008,6,bmw_sauber,44.0,0.0,2.0
5003,2008,6,williams,13.0,0.0,4.0
5004,2008,6,red_bull,10.0,0.0,5.0
5005,2008,6,toyota,9.0,0.0,6.0
5006,2008,6,renault,9.0,0.0,7.0
5007,2008,6,toro_rosso,2.0,0.0,9.0
5008,2008,6,honda,3.0,0.0,8.0
5009,2008,6,force_india,0.0,0.0,10.0
5010,2008,6,super_aguri,0.0,0.0,11.0
5011,2008,7,ferrari,69.0,4.0,1.0
5012,2008,7,bmw_sauber,52.0,0.0,3.0
5013,2008,7,mclaren,53.0,2.0,2.0
5014,2008,7,red_bull,15.0,0.0,5.0
5015,2008,7,toyota,9.0,0.0,6.0
5016,2008,7,williams,15.0,0.0,4.0
5017,2008,7,renault,9.0,0.0,7.0
5018,2008,7,honda,6.0,0.0,9.0
5019,2008,7,toro_rosso,6.0,0.0,8.0
5020,2008,7,force_india,0.0,0.0,10.0
5021,2008,7,super_aguri,0.0,0.0,11.0
5022,2008,8,ferrari,73.0,4.0,1.0
5023,2008,8,bmw_sauber,70.0,1.0,2.0
5024,2008,8,mclaren,53.0,2.0,3.0
5025,2008,8,red_bull,21.0,0.0,4.0
5026,2008,8,toyota,17.0,0.0,5.0
5027,2008,8,williams,15.0,0.0,6.0
5028,2008,8,renault,9.0,0.0,7.0
5029,2008,8,honda,8.0,0.0,8.0
5030,2008,8,toro_rosso,7.0,0.0,9.0
5031,2008,8,force_india,0.0,0.0,10.0
5032,2008,8,super_aguri,0.0,0.0,11.0
5033,2008,9,ferrari,91.0,5.0,1.0
5034,2008,9,bmw_sauber,74.0,1.0,2.0
5035,2008,9,mclaren,58.0,2.0,3.0
5036,2008,9,toyota,23.0,0.0,5.0
5037,2008,9,red_bull,24.0,0.0,4.0
5038,2008,9,williams,15.0,0.0,6.0
5039,2008,9,renault,12.0,0.0,7.0
5040,2008,9,honda,8.0,0.0,8.0
5041,2008,9,toro_rosso,7.0,0.0,9.0
5042,2008,9,force_india,0.0,0.0,10.0
5043,2008,9,super_aguri,0.0,0.0,11.0
5044,2008,10,ferrari,96.0,5.0,1.0
5045,2008,10,bmw_sauber,82.0,1.0,2.0
5046,2008,10,mclaren,72.0,3.0,3.0
5047,2008,10,toyota,25.0,0.0,4.0
5048,2008,10,red_bull,24.0,0.0,5.0
5049,2008,10,renault,15.0,0.0,7.0
5050,2008,10,williams,16.0,0.0,6.0
5051,2008,10,honda,14.0,0.0,8.0
5052,2008,10,toro_rosso,7.0,0.0,9.0
5053,2008,10,force_india,0.0,0.0,10.0
5054,2008,10,super_aguri,0.0,0.0,11.0
5055,2008,11,ferrari,105.0,5.0,1.0
5056,2008,11,mclaren,86.0,4.0,3.0
5057,2008,11,bmw_sauber,89.0,1.0,2.0
5058,2008,11,toyota,25.0,0.0,4.0
5059,2008,11,renault,23.0,0.0,6.0
5060,2008,11,red_bull,24.0,0.0,5.0
5061,2008,11,williams,16.0,0.0,7.0
5062,2008,11,honda,14.0,0.0,8.0
5063,2008,11,toro_rosso,8.0,0.0,9.0
5064,2008,11,force_india,0.0,0.0,10.0
5065,2008,11,super_aguri,0.0,0.0,11.0
5066,2008,12,ferrari,111.0,5.0,1.0
5067,2008,12,mclaren,100.0,5.0,2.0
5068,2008,12,bmw_sauber,90.0,1.0,3.0
5069,2008,12,toyota,35.0,0.0,4.0
5070,2008,12,renault,31.0,0.0,5.0
5071,2008,12,red_bull,24.0,0.0,6.0
5072,2008,12,williams,16.0,0.0,7.0
5073,2008,12,honda,14.0,0.0,8.0
5074,2008,12,toro_rosso,8.0,0.0,9.0
5075,2008,12,force_india,0.0,0.0,10.0
5076,2008,12,super_aguri,0.0,0.0,11.0
5077,2008,13,ferrari,121.0,6.0,1.0
5078,2008,13,mclaren,113.0,5.0,2.0
5079,2008,13,bmw_sauber,96.0,1.0,3.0
5080,2008,13,toyota,41.0,0.0,4.0
5081,2008,13,renault,31.0,0.0,5.0
5082,2008,13,red_bull,24.0,0.0,6.0
5083,2008,13,williams,17.0,0.0,7.0
5084,2008,13,toro_rosso,11.0,0.0,9.0
5085,2008,13,honda,14.0,0.0,8.0
5086,2008,13,force_india,0.0,0.0,10.0
5087,2008,13,super_aguri,0.0,0.0,11.0
5088,2008,14,ferrari,131.0,7.0,1.0
5089,2008,14,mclaren,119.0,5.0,2.0
5090,2008,14,bmw_sauber,107.0,1.0,3.0
5091,2008,14,toyota,41.0,0.0,4.0
5092,2008,14,renault,36.0,0.0,5.0
5093,2008,14,toro_rosso,17.0,0.0,8.0
5094,2008,14,red_bull,25.0,0.0,6.0
5095,2008,14,williams,17.0,0.0,7.0
5096,2008,14,honda,14.0,0.0,9.0
5097,2008,14,force_india,0.0,0.0,10.0
5098,2008,14,super_aguri,0.0,0.0,11.0
5099,2008,15,mclaren,129.0,5.0,2.0
5100,2008,15,ferrari,134.0,7.0,1.0
5101,2008,15,bmw_sauber,117.0,1.0,3.0
5102,2008,15,renault,41.0,0.0,5.0
5103,2008,15,toyota,41.0,0.0,4.0
5104,2008,15,toro_rosso,27.0,1.0,6.0
5105,2008,15,red_bull,26.0,0.0,7.0
5106,2008,15,williams,17.0,0.0,8.0
5107,2008,15,honda,14.0,0.0,9.0
5108,2008,15,force_india,0.0,0.0,10.0
5109,2008,15,super_aguri,0.0,0.0,11.0
5110,2008,16,ferrari,134.0,7.0,2.0
5111,2008,16,mclaren,135.0,5.0,1.0
5112,2008,16,bmw_sauber,120.0,1.0,3.0
5113,2008,16,renault,51.0,1.0,4.0
5114,2008,16,toyota,46.0,0.0,5.0
5115,2008,16,toro_rosso,31.0,1.0,6.0
5116,2008,16,red_bull,28.0,0.0,7.0
5117,2008,16,williams,26.0,0.0,8.0
5118,2008,16,honda,14.0,0.0,9.0
5119,2008,16,force_india,0.0,0.0,10.0
5120,2008,16,super_aguri,0.0,0.0,11.0
5121,2008,17,ferrari,142.0,7.0,1.0
5122,2008,17,mclaren,135.0,5.0,2.0
5123,2008,17,bmw_sauber,128.0,1.0,3.0
5124,2008,17,renault,66.0,2.0,4.0
5125,2008,17,toyota,50.0,0.0,5.0
5126,2008,17,toro_rosso,34.0,1.0,6.0
5127,2008,17,red_bull,29.0,0.0,7.0
5128,2008,17,williams,26.0,0.0,8.0
5129,2008,17,honda,14.0,0.0,9.0
5130,2008,17,force_india,0.0,0.0,10.0
5131,2008,17,super_aguri,0.0,0.0,11.0
5132,2008,18,ferrari,156.0,7.0,1.0
5133,2008,18,mclaren,145.0,6.0,2.0
5134,2008,18,bmw_sauber,135.0,1.0,3.0
5135,2008,18,renault,72.0,2.0,4.0
5136,2008,18,toyota,52.0,0.0,5.0
5137,2008,18,toro_rosso,34.0,1.0,6.0
5138,2008,18,red_bull,29.0,0.0,7.0
5139,2008,18,williams,26.0,0.0,8.0
5140,2008,18,honda,14.0,0.0,9.0
5141,2008,18,force_india,0.0,0.0,10.0
5142,2008,18,super_aguri,0.0,0.0,11.0
5143,2009,1,brawn,0.0,0.0,0.0
5144,2009,1,toyota,0.0,0.0,0.0
5145,2009,1,renault,0.0,0.0,0.0
5146,2009,1,williams,0.0,0.0,0.0
5147,2009,1,toro_rosso,0.0,0.0,0.0
5148,2009,1,force_india,0.0,0.0,0.0
5149,2009,1,bmw_sauber,0.0,0.0,0.0
5150,2009,1,red_bull,0.0,0.0,0.0
5151,2009,1,ferrari,0.0,0.0,0.0
5152,2009,2,brawn,18.0,1.0,1.0
5153,2009,2,toyota,11.0,0.0,2.0
5154,2009,2,bmw_sauber,0.0,0.0,7.0
5155,2009,2,renault,4.0,0.0,3.0
5156,2009,2,williams,3.0,0.0,4.0
5157,2009,2,toro_rosso,3.0,0.0,5.0
5158,2009,2,red_bull,0.0,0.0,8.0
5159,2009,2,mclaren,0.0,0.0,0.0
5160,2009,2,force_india,0.0,0.0,6.0
5161,2009,2,ferrari,0.0,0.0,9.0
5162,2009,3,brawn,25.0,2.0,1.0
5163,2009,3,red_bull,0.0,0.0,7.0
5164,2009,3,toyota,0.0,0.0,2.0
5165,2009,3,mclaren,1.0,0.0,8.0
5166,2009,3,bmw_sauber,4.0,0.0,3.0
5167,2009,3,renault,4.0,0.0,4.0
5168,2009,3,toro_rosso,3.0,0.0,6.0
5169,2009,3,williams,0.0,0.0,5.0
5170,2009,3,ferrari,0.0,0.0,10.0
5171,2009,3,force_india,0.0,0.0,9.0
5172,2009,4,brawn,36.0,2.0,1.0
5173,2009,4,red_bull,0.0,1.0,2.0
5174,2009,4,toyota,0.0,0.0,3.0
5175,2009,4,mclaren,8.0,0.0,4.0
5176,2009,4,renault,4.0,0.0,6.0
5177,2009,4,bmw_sauber,4.0,0.0,5.0
5178,2009,4,toro_rosso,4.0,0.0,7.0
5179,2009,4,williams,0.0,0.0,8.0
5180,2009,4,ferrari,0.0,0.0,9.0
5181,2009,4,force_india,0.0,0.0,10.0
5182,2009,5,brawn,50.0,3.0,1.0
5183,2009,5,red_bull,0.0,1.0,2.0
5184,2009,5,toyota,0.0,0.0,3.0
5185,2009,5,mclaren,13.0,0.0,4.0
5186,2009,5,renault,5.0,0.0,5.0
5187,2009,5,bmw_sauber,4.0,0.0,6.0
5188,2009,5,ferrari,3.0,0.0,9.0
5189,2009,5,williams,0.0,0.0,8.0
5190,2009,5,toro_rosso,4.0,0.0,7.0
5191,2009,5,force_india,0.0,0.0,10.0
5192,2009,6,brawn,68.0,4.0,1.0
5193,2009,6,red_bull,0.0,1.0,2.0
5194,2009,6,toyota,0.0,0.0,3.0
5195,2009,6,ferrari,6.0,0.0,7.0
5196,2009,6,mclaren,13.0,0.0,4.0
5197,2009,6,renault,9.0,0.0,5.0
5198,2009,6,williams,0.0,0.0,8.0
5199,2009,6,bmw_sauber,6.0,0.0,6.0
5200,2009,6,toro_rosso,4.0,0.0,9.0
5201,2009,6,force_india,0.0,0.0,10.0
5202,2009,7,brawn,86.0,5.0,1.0
5203,2009,7,red_bull,0.0,1.0,2.0
5204,2009,7,toyota,0.0,0.0,3.0
5205,2009,7,ferrari,17.0,0.0,4.0
5206,2009,7,mclaren,13.0,0.0,5.0
5207,2009,7,williams,0.0,0.0,7.0
5208,2009,7,renault,11.0,0.0,6.0
5209,2009,7,bmw_sauber,6.0,0.0,8.0
5210,2009,7,toro_rosso,5.0,0.0,9.0
5211,2009,7,force_india,0.0,0.0,10.0
5212,2009,8,brawn,96.0,6.0,1.0
5213,2009,8,red_bull,0.0,1.0,2.0
5214,2009,8,toyota,0.0,0.0,3.0
5215,2009,8,ferrari,20.0,0.0,4.0
5216,2009,8,williams,0.0,0.0,6.0
5217,2009,8,mclaren,13.0,0.0,5.0
5218,2009,8,renault,11.0,0.0,7.0
5219,2009,8,bmw_sauber,8.0,0.0,8.0
5220,2009,8,toro_rosso,5.0,0.0,9.0
5221,2009,8,force_india,0.0,0.0,10.0
5222,2009,9,brawn,105.0,6.0,1.0
5223,2009,9,red_bull,0.0,2.0,2.0
5224,2009,9,toyota,0.0,0.0,3.0
5225,2009,9,ferrari,26.0,0.0,4.0
5226,2009,9,williams,0.0,0.0,5.0
5227,2009,9,mclaren,13.0,0.0,6.0
5228,2009,9,renault,11.0,0.0,7.0
5229,2009,9,bmw_sauber,8.0,0.0,8.0
5230,2009,9,toro_rosso,5.0,0.0,9.0
5231,2009,9,force_india,0.0,0.0,10.0
5232,2009,10,brawn,112.0,6.0,1.0
5233,2009,10,red_bull,0.0,3.0,2.0
5234,2009,10,ferrari,32.0,0.0,4.0
5235,2009,10,toyota,0.0,0.0,3.0
5236,2009,10,mclaren,14.0,0.0,6.0
5237,2009,10,williams,0.0,0.0,5.0
5238,2009,10,renault,13.0,0.0,7.0
5239,2009,10,bmw_sauber,8.0,0.0,8.0
5240,2009,10,toro_rosso,5.0,0.0,9.0
5241,2009,10,force_india,0.0,0.0,10.0
5242,2009,11,brawn,114.0,6.0,1.0
5243,2009,11,red_bull,0.0,3.0,2.0
5244,2009,11,ferrari,40.0,0.0,3.0
5245,2009,11,mclaren,28.0,1.0,5.0
5246,2009,11,toyota,0.0,0.0,4.0
